0,30.71,29.69,30.37,30.37,30.03,29.36,71.446,0
1,31.39,29.69,30.71,29.36,30.37,29.69,72.522,100
2,32.41,29.36,31.05,30.03,29.36,30.03,73.598,100
3,33.1,29.69,31.39,30.71,30.03,30.71,74.136,100
4,34.46,29.36,31.73,29.36,30.37,31.39,75.212,100
5,35.15,29.36,32.41,30.37,31.39,32.07,73.06,100
6,35.84,29.36,32.41,29.69,31.39,32.75,67.679,100
7,36.18,29.36,33.1,30.37,32.75,32.75,64.99,100
8,36.52,29.36,33.1,30.37,33.1,33.44,63.914,100
9,37.21,29.36,33.78,30.03,32.75,33.78,62.3,100
10,37.9,29.02,33.78,30.37,33.44,33.78,61.761,100
