0,24.86,24.53,24.86,24.86,25.53,24.53,100
0,24.86,24.86,24.86,25.2,24.53,24.53,100
1,25.87,24.86,24.86,25.2,25.87,24.53,100
1,26.2,24.86,25.2,24.86,25.53,24.86,100
2,26.87,24.53,25.2,24.86,24.53,24.86,100
2,27.88,24.53,25.53,24.86,24.86,25.53,100
3,28.56,24.53,25.53,24.86,25.87,25.53,100
3,29.24,24.86,25.53,24.86,25.53,26.2,100
4,29.91,24.53,25.87,24.86,25.2,26.2,100
4,30.93,24.86,26.54,25.2,27.21,26.87,100
5,31.95,24.86,26.87,25.2,25.87,27.21,100
5,32.63,24.86,27.21,24.86,26.87,27.55,100
6,32.98,24.86,27.55,24.86,26.54,28.22,100
6,34.0,24.86,27.88,24.86,27.21,28.56,100
7,34.34,24.86,27.88,25.2,28.22,28.9,100
7,35.03,24.86,28.22,24.86,28.9,29.57,100
8,35.72,24.86,28.56,24.86,27.88,29.91,100
8,36.06,24.86,29.24,24.86,28.56,30.25,100
9,36.75,24.86,29.57,24.86,29.24,30.59,100
9,37.09,24.86,29.57,24.86,28.9,30.93,100
10,37.78,24.86,30.25,24.86,30.59,31.61,100
10,38.13,24.86,30.59,24.86,30.59,32.29,100
11,38.82,24.86,30.93,24.86,31.61,32.29,100
11,39.17,24.86,30.93,24.86,30.93,32.63,100
12,39.86,24.86,31.61,24.86,32.29,33.32,100
12,40.21,24.86,31.61,24.86,30.93,33.66,100
13,40.9,24.86,31.95,24.86,31.27,34.0,100
13,41.25,24.86,32.29,24.86,31.61,34.34,100
14,41.6,24.53,32.63,25.2,32.98,34.69,100
14,42.3,24.86,32.98,24.86,32.98,35.03,100
15,42.3,24.86,33.32,24.86,32.98,35.37,100
15,42.65,24.86,34.0,24.86,33.66,35.72,100
16,43.35,24.86,34.34,25.2,34.69,36.06,0.0
16,43.35,24.86,34.34,24.86,33.66,36.4,100
17,43.7,24.86,34.69,24.86,33.32,36.75,0.0
17,43.7,24.53,35.03,24.86,34.69,37.09,0.0
18,43.7,24.53,35.03,24.86,33.66,37.09,0.0
18,43.7,24.86,35.03,24.86,33.66,37.44,0.0
19,43.35,24.86,35.37,24.86,34.0,37.44,0.0
19,43.0,24.86,35.37,25.2,36.06,37.44,0.0
20,42.65,24.86,35.37,24.86,34.69,37.44,0.0
20,42.3,24.86,35.37,25.2,34.0,37.44,0.0
21,41.95,24.86,35.37,24.86,35.37,37.44,0.0
21,41.6,24.86,35.37,25.2,33.66,37.09,100
22,41.6,24.86,35.03,25.2,35.37,37.09,0.0
22,41.25,24.86,35.37,25.2,33.66,37.09,100
23,41.25,24.86,35.03,25.2,35.72,37.09,0.0
23,41.25,24.86,35.03,24.86,33.66,37.09,100
24,41.25,24.86,35.03,24.86,34.0,36.75,100
24,41.95,24.86,35.37,25.2,35.03,37.09,0.0
25,42.3,24.86,35.72,25.2,35.37,37.09,0.0
25,41.95,24.86,35.72,25.2,34.0,37.44,0.0
26,41.95,24.86,35.72,25.2,35.03,37.44,0.0
26,41.95,25.2,35.72,25.2,35.72,37.44,0.0
27,41.6,24.53,35.37,25.2,34.0,37.09,100
27,41.6,24.86,35.72,25.2,36.06,37.44,0.0
28,41.6,25.2,35.72,25.53,36.4,37.44,0.0
28,41.6,24.86,36.06,25.53,35.03,37.09,0.0
29,41.25,25.2,35.72,25.2,36.4,37.09,0.0
29,40.9,24.86,36.06,25.2,34.69,37.09,0.0
30,40.9,24.86,35.72,25.2,34.0,37.44,0.0
30,40.9,25.2,35.72,25.2,35.37,37.09,0.0
31,40.56,24.86,35.72,25.53,34.69,37.09,0.0
31,40.21,24.86,35.72,25.53,34.0,37.09,100
32,40.21,25.2,35.72,25.53,34.69,36.75,0.0
32,40.56,25.2,35.37,25.53,35.03,36.4,0.0
33,40.56,25.2,35.37,25.53,35.03,36.4,0.0
33,39.86,24.86,35.72,25.2,35.72,36.4,100
34,40.21,25.2,35.37,25.87,34.34,36.4,100
34,40.21,25.2,35.72,25.53,35.72,36.4,0.0
35,40.9,25.2,35.37,25.53,36.06,36.75,0.0
35,40.9,25.2,35.37,25.87,36.06,36.75,0.0
36,40.9,25.2,35.72,25.53,35.37,36.4,0.0
36,40.56,25.2,35.37,25.53,35.72,36.4,0.0
37,40.56,25.2,35.72,25.87,34.34,36.75,0.0
37,40.21,25.2,35.72,25.53,35.03,36.75,0.0
38,40.21,25.2,35.37,25.87,34.69,36.4,100
38,40.21,25.2,35.72,25.53,34.69,36.4,100
39,40.56,25.53,35.72,25.87,35.37,36.4,0.0
39,40.56,25.53,35.72,25.87,34.34,36.4,0.0
40,40.56,25.2,35.72,26.2,34.34,36.4,0.0
40,40.56,25.53,35.72,25.87,34.34,36.75,0.0
41,40.21,25.53,35.72,26.2,35.03,36.75,0.0
41,40.21,25.2,36.06,25.87,34.69,36.4,0.0
42,40.21,25.53,35.72,25.87,34.0,36.4,100
42,40.21,25.2,35.37,25.87,34.69,36.06,100
43,40.56,25.53,35.72,26.2,35.03,36.75,0.0
43,40.9,25.53,36.06,25.87,35.03,36.75,0.0
44,40.9,25.53,36.06,25.87,35.03,36.75,0.0
44,40.9,25.53,35.72,26.2,36.75,36.75,0.0
45,40.9,25.53,35.72,26.2,34.34,36.75,0.0
45,40.56,25.53,36.06,26.2,35.37,36.75,0.0
46,40.56,25.53,36.06,25.87,34.34,36.75,0.0
46,40.21,25.53,35.72,26.2,35.37,36.75,0.0
47,39.86,25.53,35.72,26.2,35.03,36.4,0.0
47,39.86,25.53,35.72,26.54,34.34,36.75,0.0
48,39.86,25.87,35.72,26.2,34.0,36.4,0.0
48,39.51,25.53,36.06,26.2,36.4,36.06,0.0
49,39.51,25.53,35.72,26.2,35.37,36.4,0.0
49,39.17,25.53,35.37,26.54,35.03,36.4,0.0
50,39.17,25.87,35.72,26.2,34.0,36.06,100
50,38.82,25.87,35.72,26.54,35.37,35.72,0.0
51,39.17,25.87,35.37,26.54,34.0,35.72,100
51,39.51,25.53,35.72,26.54,34.0,36.06,100
52,39.86,25.87,35.37,26.2,35.37,36.06,0.0
52,40.21,25.87,35.37,26.54,35.03,36.06,0.0
53,40.21,25.87,35.72,26.54,35.72,36.4,0.0
53,40.21,25.87,35.72,26.2,35.03,36.4,0.0
54,40.21,25.87,35.72,26.54,35.37,36.4,0.0
54,39.86,25.87,35.72,26.87,35.03,36.4,0.0
55,40.21,26.2,35.72,26.54,34.0,36.4,0.0
55,39.86,26.2,35.72,26.54,35.72,36.4,0.0
56,39.51,25.87,35.72,26.54,35.03,36.06,0.0
56,39.51,25.87,35.72,26.54,34.0,36.4,0.0
57,39.17,25.87,35.72,26.87,35.37,36.4,0.0
57,39.17,25.87,35.37,26.87,34.0,36.06,100
58,39.17,26.2,35.37,26.87,36.06,35.72,0.0
58,38.82,26.2,35.72,26.54,34.69,35.72,100
59,39.51,26.2,35.37,26.87,34.0,36.06,0.0
59,39.51,25.87,35.37,26.54,34.34,35.72,100
60,39.86,26.2,35.72,26.87,36.06,36.06,0.0
60,39.86,25.87,35.72,26.87,35.03,36.06,0.0
61,40.21,26.2,35.72,26.87,35.37,36.4,0.0
61,40.21,26.2,35.72,26.87,36.06,36.4,0.0
62,40.21,26.2,35.72,27.21,35.03,36.06,0.0
62,40.21,26.2,35.72,27.21,34.34,36.4,0.0
63,39.86,26.54,35.72,27.21,34.34,36.06,0.0
63,39.86,26.54,35.72,27.21,36.06,36.4,0.0
64,39.51,26.2,35.72,26.87,34.34,36.06,0.0
64,39.17,26.2,35.37,26.87,35.72,36.06,0.0
65,39.17,26.2,35.72,27.21,35.37,36.06,0.0
65,38.82,26.54,35.37,27.21,34.34,36.06,0.0
66,39.17,26.2,35.37,27.21,34.0,35.72,100
67,38.82,26.54,35.37,27.21,35.72,35.72,0.0
67,38.82,26.2,35.37,27.21,35.72,36.06,0.0
68,38.82,26.2,35.37,27.21,34.69,35.72,0.0
68,38.82,26.54,35.37,27.55,34.34,36.06,0.0
69,39.17,26.54,35.37,27.21,36.06,36.06,0.0
69,38.82,26.54,35.37,27.21,34.34,35.72,0.0
70,38.82,26.54,35.37,27.55,34.0,35.72,0.0
70,38.82,26.54,35.37,27.55,34.69,35.72,0.0
71,38.13,26.54,35.03,27.21,34.0,35.37,100
71,38.48,26.54,35.03,27.21,34.69,35.72,100
72,38.82,26.54,35.03,27.55,35.37,35.37,0.0
72,38.82,26.54,35.37,27.21,34.69,35.72,0.0
73,39.51,26.87,35.37,27.55,34.34,35.72,0.0
73,39.17,26.87,35.37,27.21,34.69,35.72,0.0
74,39.17,26.87,35.72,27.88,35.03,35.72,0.0
74,38.82,26.87,35.37,27.88,35.37,35.72,0.0
75,39.17,26.87,35.37,27.21,35.72,35.37,0.0
75,38.82,26.87,35.37,27.55,36.06,35.72,0.0
76,38.82,26.54,35.37,27.55,34.0,35.72,0.0
76,38.48,26.54,35.37,27.55,35.03,35.72,0.0
77,38.48,26.87,35.37,27.55,34.69,35.37,0.0
77,38.13,26.87,35.37,27.88,34.69,35.72,0.0
78,38.13,26.87,35.03,27.55,35.37,35.37,0.0
78,37.78,26.87,34.69,27.55,34.0,35.03,100
79,37.78,26.87,35.03,27.88,35.72,35.37,0.0
79,38.13,26.87,35.03,27.55,34.34,35.03,100
80,38.13,26.87,35.03,27.55,33.66,35.37,100
80,38.48,26.87,35.03,27.55,35.72,35.72,0.0
81,39.51,26.87,35.37,27.88,34.0,35.37,0.0
81,39.17,26.54,35.03,27.55,34.69,35.72,0.0
82,39.17,26.87,35.37,27.88,35.37,35.72,0.0
82,39.17,27.21,35.37,27.55,36.06,35.72,0.0
83,39.17,27.21,35.72,27.88,36.06,35.72,0.0
83,39.17,27.21,35.72,27.88,35.72,36.06,0.0
84,39.17,27.21,35.37,27.88,35.37,35.72,0.0
84,38.82,27.21,35.37,28.22,34.69,35.72,0.0
85,38.82,27.21,35.37,27.88,35.03,35.72,0.0
85,38.48,27.21,35.37,28.22,36.06,35.72,0.0
86,38.13,27.21,35.37,27.88,36.06,35.72,0.0
86,38.48,27.21,35.37,27.88,34.0,35.72,0.0
87,38.13,27.21,35.03,27.88,34.69,35.37,0.0
87,38.13,27.21,35.37,28.22,36.06,35.72,0.0
88,37.78,26.87,35.03,28.22,34.69,35.37,100
88,37.78,27.21,35.03,27.88,35.72,35.37,0.0
89,38.13,27.21,35.03,28.22,34.34,35.37,0.0
89,38.13,27.21,35.03,27.88,35.03,35.37,0.0
90,37.78,27.21,35.03,28.22,34.0,35.03,100
90,37.78,27.21,35.03,28.22,35.03,35.37,0.0
91,38.48,27.21,35.03,27.88,35.72,35.37,0.0
91,38.48,27.21,35.03,28.22,33.66,35.37,100
92,38.48,27.21,35.03,28.22,33.66,35.37,100
92,39.17,27.21,35.37,28.22,35.03,35.37,0.0
93,39.17,27.21,35.03,28.22,34.34,35.72,0.0
93,39.51,27.55,35.37,28.22,36.4,36.06,0.0
94,39.51,27.21,35.37,28.22,35.03,35.72,0.0
94,39.51,27.21,35.37,28.22,35.72,36.06,0.0
95,39.51,27.21,35.37,27.88,35.37,35.72,0.0
95,39.17,27.55,35.37,28.22,34.0,36.06,0.0
96,39.17,27.55,35.37,28.56,34.0,35.72,0.0
96,38.82,27.55,35.37,28.22,35.03,35.72,0.0
97,38.82,27.21,35.03,28.22,35.37,35.72,0.0
97,38.48,27.21,35.37,28.22,36.06,35.72,0.0
98,38.48,27.55,35.37,28.22,35.72,35.72,0.0
98,38.13,27.21,35.37,28.56,36.06,35.72,0.0
99,38.13,27.55,35.37,28.56,34.69,35.37,0.0
99,38.13,27.21,35.03,28.56,34.0,35.37,0.0
100,37.78,27.21,35.03,28.56,35.72,35.72,0.0
100,37.78,27.55,35.03,28.56,35.03,35.03,0.0
101,37.78,27.55,35.03,28.22,34.69,35.37,0.0
101,37.44,27.55,35.03,28.56,35.03,35.03,0.0
102,37.44,27.55,34.69,28.56,35.03,35.03,0.0
102,37.09,27.55,34.69,28.22,35.03,35.03,100
103,37.09,27.55,34.69,28.22,33.66,35.03,100
103,37.44,27.55,34.69,28.56,33.32,35.03,100
104,37.78,27.55,34.69,28.56,34.34,35.03,100
104,38.48,27.55,34.69,28.56,35.03,35.37,0.0
105,38.82,27.55,34.69,28.56,34.69,35.72,0.0
105,39.17,27.88,35.03,28.56,35.72,35.37,0.0
106,39.17,27.55,35.03,28.56,34.0,35.72,0.0
106,39.17,27.55,35.37,28.22,34.0,35.72,0.0
107,39.17,27.55,35.37,28.56,36.06,36.06,0.0
107,39.17,27.88,35.37,28.56,35.03,35.72,0.0
108,39.17,27.55,35.37,28.56,35.72,36.06,0.0
108,38.82,27.55,35.37,28.9,36.4,35.72,0.0
109,38.48,27.88,35.03,28.56,34.34,35.72,0.0
109,38.48,27.88,35.37,28.56,35.72,35.72,0.0
110,38.48,27.88,35.37,28.56,35.03,35.72,0.0
110,38.48,27.55,35.37,28.56,34.0,35.72,0.0
111,38.13,27.88,35.37,28.56,35.37,35.72,0.0
111,38.13,27.88,35.03,28.56,34.0,35.37,0.0
112,37.78,27.88,35.03,28.9,35.37,35.37,0.0
112,37.78,27.88,35.03,28.9,34.69,35.37,0.0
113,37.44,27.88,35.03,28.56,34.0,35.03,100
113,37.44,27.88,35.03,28.9,35.37,35.03,0.0
114,37.78,27.88,35.03,28.56,35.03,35.03,0.0
114,37.78,27.55,35.03,28.9,35.37,35.03,0.0
115,37.78,27.88,35.03,28.56,33.66,35.03,100
115,37.78,27.88,35.03,28.56,35.37,35.03,0.0
116,38.13,27.55,35.03,28.56,33.66,35.03,100
116,38.13,27.88,35.03,28.56,34.0,35.03,0.0
117,38.48,27.88,35.03,28.56,35.72,35.03,0.0
117,38.82,28.22,35.03,28.9,34.0,35.37,0.0
118,38.82,27.88,35.37,28.9,34.0,35.37,0.0
118,38.48,27.88,35.37,28.9,35.03,35.37,0.0
119,38.48,27.88,35.03,28.9,33.66,35.37,0.0
119,38.48,27.88,35.37,28.56,34.69,35.72,0.0
120,38.48,27.88,35.03,28.9,36.06,35.72,0.0
120,38.13,27.88,35.03,28.9,35.03,35.37,0.0
121,37.78,28.22,35.03,28.56,34.69,35.37,0.0
121,38.13,27.88,35.03,28.9,34.69,35.37,0.0
122,37.78,27.88,35.03,28.9,34.69,35.03,0.0
122,37.44,27.88,34.69,28.9,34.34,35.03,0.0
123,37.44,28.22,35.03,28.56,34.0,35.37,0.0
