0.0,22.52,22.52,22.19,22.19,22.52,22.19,22.355,13.76093710707379,99.99999958076316
0.51,22.52,22.52,22.52,22.52,22.19,22.19,22.41,15.05829654101272,99.99999953201511
1.01,23.19,22.86,22.52,22.52,22.19,22.19,22.578333333333333,16.18630205986081,99.99999934469375
1.52,23.86,22.52,22.86,22.52,22.52,22.52,22.799999999999997,17.178356750881687,99.99999897910395
2.02,24.53,22.19,23.19,22.52,22.19,22.86,22.91333333333333,18.038603238249433,99.99999871937608
2.53,25.2,22.52,23.52,22.86,22.52,23.19,23.301666666666666,18.828062752512018,99.99999721565112
3.03,26.2,22.52,23.86,23.19,22.52,23.19,23.58,19.540853339635213,99.99999514173832
3.54,27.21,22.52,24.19,23.52,22.19,23.86,23.915000000000003,20.196975338689935,99.99999050580415
4.04,27.88,22.52,24.19,23.52,22.52,24.19,24.136666666666667,20.787929037886443,99.99998520907334
4.54,28.56,22.52,24.86,24.19,22.52,24.53,24.53,21.349239682203475,99.99996751818419
5.05,29.24,22.52,25.2,24.19,22.52,24.86,24.754999999999995,21.860103729872954,99.99994905838186
5.55,29.91,22.52,25.87,24.53,22.52,25.53,25.146666666666665,22.35308817039201,99.99988850129658
6.06,30.59,22.52,26.2,24.86,22.19,25.53,25.314999999999998,22.797374944833205,99.99984387153177
6.56,31.27,22.19,26.54,25.2,22.52,26.2,25.653333333333332,23.225768703108223,99.99969284750854
7.06,31.95,22.19,27.21,25.53,22.19,26.54,25.935,23.63215339764199,99.9994604824314
7.57,32.63,22.52,27.21,26.2,22.19,27.21,26.32666666666667,24.03633038799569,99.998819135273
8.07,32.98,22.52,27.88,26.54,22.52,27.21,26.608333333333334,24.422130829796334,99.99792580860307
8.58,34.0,22.19,28.22,26.54,22.52,28.22,26.948333333333334,24.801061205326885,99.99590588249076
9.08,34.34,22.52,28.9,26.87,22.52,28.56,27.285,25.17365202452785,99.99197272442963
9.59,35.03,22.86,29.24,27.21,22.19,28.9,27.57166666666667,25.533354220848672,99.98575912459152
