0,30.71,29.69,30.71,30.71,29.02,29.69,76.826,0
1,31.39,29.36,30.71,30.71,29.02,29.69,77.364,100
2,32.75,29.36,30.71,30.03,31.05,30.37,78.44,100
3,33.44,29.69,31.05,30.37,31.73,30.37,78.978,100
4,34.46,29.36,31.73,30.37,30.37,31.39,76.287,100
5,35.15,29.36,32.07,30.71,31.73,32.07,70.908,100
6,35.49,29.36,32.07,30.03,32.75,32.75,69.294,100
7,36.52,29.36,32.75,30.37,32.41,32.75,66.604,100
8,36.87,29.36,33.1,30.71,33.44,33.44,64.99,100
9,37.21,29.36,33.78,30.03,32.41,33.78,64.451,100
10,37.9,29.36,33.44,29.36,33.1,34.12,65.528,100
11,37.9,29.02,34.46,30.03,33.78,34.46,65.528,100
12,38.25,29.02,34.12,29.69,32.75,34.81,65.528,
13,37.21,29.36,34.46,30.37,34.46,34.46,65.528,
14,36.87,29.36,34.12,29.36,32.75,34.12,65.528,
15,37.21,29.36,34.46,30.37,33.44,34.12,65.528,100
16,37.21,29.02,34.12,29.36,32.41,34.12,65.528,
17,37.21,29.02,34.46,30.03,33.78,34.46,65.528,100
18,37.21,29.02,34.46,30.71,32.41,34.12,64.99,
19,37.21,29.02,34.12,29.69,33.1,34.12,64.451,100
20,37.9,29.02,34.12,29.36,33.1,34.81,64.451,100
21,37.9,29.02,34.46,29.36,32.75,34.81,63.376,
22,37.56,28.68,34.81,29.36,34.46,34.46,64.451,
23,36.87,29.02,34.81,30.37,34.46,34.46,68.756,
24,36.52,29.02,34.12,30.37,32.75,34.12,70.908,
25,36.87,29.02,34.12,29.69,33.44,33.78,73.598,100
26,37.56,29.02,34.46,29.36,34.12,34.46,74.136,100
27,37.21,29.36,34.46,29.69,32.75,34.46,75.212,
28,37.56,29.36,34.81,30.37,33.1,34.81,77.364,100
29,37.56,29.02,34.46,30.71,34.12,34.46,77.902,
30,37.21,28.68,34.81,29.36,34.12,34.81,77.902,
31,36.52,29.02,34.46,30.03,33.1,34.12,78.44,
32,38.94,29.02,35.15,29.02,34.81,35.49,68.218,100
33,39.64,29.02,35.49,29.69,34.81,35.84,64.99,
34,38.94,29.02,35.49,30.03,34.46,35.49,63.914,
35,38.25,29.02,35.49,30.03,34.12,35.15,62.3,
36,37.56,29.36,35.15,30.71,33.78,34.81,61.224,
37,36.87,29.02,34.81,30.71,34.46,34.46,63.376,
38,36.87,29.36,34.81,29.69,34.12,34.46,63.376,
39,36.52,29.02,34.46,30.37,34.12,34.46,63.376,
40,36.18,29.02,34.46,30.71,33.78,34.12,63.376,
41,36.18,29.02,34.46,29.36,33.78,33.44,64.451,
42,36.18,29.36,34.46,30.03,32.75,33.44,64.451,100
43,36.87,29.36,34.46,30.37,33.78,33.78,64.99,100
44,37.21,29.02,34.46,30.71,33.44,34.12,64.451,
45,36.87,29.36,34.81,30.37,34.12,34.12,63.914,
46,36.18,29.36,34.46,30.37,33.44,33.78,63.914,
47,36.87,29.02,34.81,29.36,33.78,34.12,63.376,100
48,37.56,29.02,34.46,29.69,34.12,34.12,63.376,100
49,37.56,29.36,34.46,30.71,32.75,34.46,66.604,
50,37.21,29.36,34.46,29.36,33.1,34.12,69.294,
51,37.21,29.36,34.81,29.36,34.12,34.12,71.984,100
52,37.21,29.36,34.81,30.03,34.46,34.46,74.136,
53,37.21,29.36,34.46,30.71,34.46,34.12,74.674,
54,36.52,29.02,34.81,30.03,32.75,33.78,76.826,
55,36.87,29.36,34.12,30.37,34.46,33.44,77.364,100
56,36.87,29.36,34.46,30.03,33.1,34.12,78.44,
57,36.87,29.36,34.81,31.05,33.44,34.12,77.902,100
58,37.21,29.36,34.46,30.03,32.75,34.12,79.516,
59,37.21,29.36,34.46,30.37,34.46,34.12,80.054,100
60,37.56,29.36,34.46,29.36,33.1,34.46,80.592,
61,37.21,29.36,34.46,30.03,34.46,34.12,80.592,
62,36.52,29.36,34.46,30.71,33.78,34.12,77.364,
63,36.18,29.02,34.81,29.69,32.75,34.12,73.06,
64,36.52,29.02,34.46,30.37,34.12,33.78,69.294,100
65,36.87,29.69,34.81,29.69,33.1,34.12,66.604,
66,36.52,29.36,34.81,29.69,33.1,34.12,64.99,
67,36.52,29.36,34.46,30.03,32.75,33.78,65.528,100
68,37.21,29.36,34.46,30.37,33.78,34.46,66.604,100
69,37.21,29.36,34.46,30.71,33.78,34.46,66.604,
70,36.87,29.36,34.46,30.03,33.78,34.46,65.528,
71,36.87,29.02,34.12,30.71,34.12,34.12,66.604,
72,35.84,29.36,34.46,30.03,33.44,33.78,66.604,
73,36.18,29.02,34.12,30.03,33.44,33.44,66.604,100
74,37.56,29.36,34.46,30.03,32.75,34.12,66.604,100
75,37.56,29.36,34.46,30.71,34.12,34.12,65.528,
76,36.87,29.36,34.12,30.37,32.75,34.12,64.451,
77,37.21,29.36,34.46,29.69,32.75,34.12,65.528,100
78,37.9,29.36,34.81,29.69,33.44,34.46,64.451,100
79,37.9,29.36,34.81,29.69,33.44,34.81,67.679,
80,37.21,29.36,34.81,30.37,33.44,34.46,71.446,
81,36.87,29.36,34.81,30.71,32.75,34.12,73.598,
82,36.52,29.02,34.81,30.03,34.46,34.12,74.674,
83,36.18,29.36,34.81,30.37,33.44,33.78,75.212,
84,36.52,29.36,34.46,30.37,34.12,33.78,76.287,100
85,36.87,29.36,34.46,29.36,33.78,33.78,77.902,
86,37.21,29.36,34.46,30.03,33.44,34.12,78.978,100
87,36.87,29.36,34.46,30.71,33.78,33.78,79.516,
88,36.52,29.36,34.12,30.03,32.75,34.12,79.516,
89,36.87,29.36,34.46,30.37,33.44,33.78,80.054,100
90,37.21,29.02,34.81,30.03,32.41,33.78,80.592,
91,37.21,29.02,34.46,30.37,34.46,34.12,78.44,100
92,37.21,29.02,34.81,30.71,33.44,34.12,73.06,
93,37.21,29.69,34.81,29.69,33.1,34.46,70.369,
94,36.52,29.36,34.46,30.37,33.1,34.12,67.679,
95,36.87,29.02,34.81,29.69,32.41,33.78,65.528,100
96,37.21,29.36,34.81,30.03,34.46,34.46,66.604,100
97,37.56,29.02,34.81,30.37,33.78,34.81,66.604,
98,37.21,29.36,34.46,30.03,33.1,34.12,66.604,
99,36.52,29.36,34.81,30.37,34.12,33.78,66.604,
100,36.52,29.69,34.12,29.36,33.44,33.78,66.604,
101,36.52,29.69,34.46,30.37,33.78,33.78,67.142,100
102,36.87,29.36,34.46,29.69,32.75,34.12,67.142,
103,36.87,29.36,34.12,29.69,32.41,34.12,67.142,100
104,37.9,29.36,34.81,30.71,34.12,34.12,66.604,100
105,37.9,29.36,34.81,30.03,33.44,34.81,65.528,
106,37.56,29.36,35.15,30.37,33.78,34.46,66.066,
107,36.52,29.02,34.81,30.37,33.44,34.12,65.528,
108,36.52,29.36,34.46,30.37,32.41,33.78,64.451,
109,36.52,29.69,34.81,30.03,33.44,34.12,69.294,100
110,37.21,29.36,34.81,30.03,32.75,34.12,70.908,
111,36.52,29.36,34.12,30.37,34.12,34.12,73.598,
112,36.18,29.36,34.12,31.05,34.12,33.44,75.212,
113,35.84,29.36,34.12,30.03,33.1,33.44,76.287,
114,36.52,29.69,34.46,30.71,32.75,33.44,77.364,100
115,36.87,29.36,34.46,30.03,34.12,33.44,77.902,100
116,37.21,29.69,34.12,30.37,33.78,34.12,78.44,
117,36.52,29.69,34.46,30.37,33.78,33.78,78.978,
118,35.84,29.69,34.12,31.05,33.44,33.1,79.516,
119,36.52,29.36,34.12,29.69,33.78,33.44,80.054,100
120,37.21,29.69,34.12,30.37,34.46,33.78,80.054,100
121,37.56,29.36,34.46,31.05,34.12,34.12,78.44,
