0,21.86,21.86,21.86,21.86,22.52,22.19,0
1,21.86,22.19,21.86,22.19,21.86,22.19,0
2,21.86,22.19,21.86,22.19,22.19,22.19,0
3,21.86,22.19,22.19,22.52,22.19,22.19,0
4,22.19,22.19,21.86,22.52,22.86,22.19,0
5,22.19,22.19,22.19,22.19,22.86,22.19,0
6,21.86,22.19,21.86,22.19,22.86,22.19,0
7,21.86,22.19,22.19,22.19,22.19,22.19,0
8,21.86,22.19,21.86,22.19,23.19,22.19,0
9,22.19,22.19,22.19,22.52,23.19,22.52,0
10,21.86,22.19,22.19,22.52,23.19,22.19,0
11,21.86,22.19,21.86,22.19,23.19,22.19,0
12,22.19,22.19,21.86,22.52,22.52,22.52,0
13,21.86,22.19,21.86,22.19,21.86,22.19,0
14,22.19,22.19,21.86,22.52,21.86,22.19,0
15,22.19,22.19,21.86,22.52,22.19,22.19,0
16,21.86,22.19,22.19,22.19,22.52,22.19,0
17,21.86,22.19,22.19,22.52,23.19,22.19,0
18,22.19,22.19,22.19,22.52,23.19,22.52,0
19,21.86,22.19,22.19,22.52,22.52,22.19,0
20,21.86,22.19,21.86,22.19,22.19,22.19,0
21,22.19,22.19,22.19,22.52,22.52,22.19,0
22,21.86,22.19,22.19,22.19,21.53,22.19,0
23,21.86,22.19,22.19,22.19,22.19,22.19,0
24,22.19,22.19,21.86,22.52,21.86,22.52,0
25,21.86,22.19,21.86,22.19,23.19,22.19,0
26,21.86,21.86,21.86,22.19,21.86,22.19,0
27,21.86,22.19,21.86,22.19,22.19,22.19,0
28,21.86,22.19,22.19,22.52,22.52,22.19,0
29,21.86,22.19,21.86,22.19,21.86,22.52,0
30,21.86,22.19,21.86,22.52,22.86,22.19,0
31,22.19,22.19,21.86,22.19,21.86,22.19,0
32,21.86,22.19,22.19,22.52,22.52,22.19,0
33,22.19,22.19,22.19,22.52,22.86,22.19,0
34,22.19,22.52,21.86,22.19,22.52,22.19,0
35,21.86,22.19,22.19,22.19,21.86,22.19,0
36,21.86,22.19,21.86,22.52,23.19,22.19,0
37,22.19,22.19,21.86,22.19,23.19,22.19,0
38,21.86,22.19,22.19,22.19,22.52,22.19,0
39,21.86,22.19,22.19,22.19,21.86,22.19,0
40,21.86,22.19,21.86,22.19,22.86,22.19,0
41,21.86,22.19,21.86,22.52,22.86,22.19,0
42,21.86,22.19,21.86,22.52,23.19,22.19,0
43,21.86,22.19,21.86,22.52,22.19,22.19,0
44,21.86,22.19,21.86,22.52,22.52,22.19,0
45,21.86,22.19,22.19,22.19,23.19,22.52,0
46,22.19,22.19,21.86,22.52,22.19,22.19,0
47,21.86,22.19,21.86,22.19,23.19,22.19,0
48,21.86,22.19,21.86,22.19,22.19,22.52,0
49,22.19,22.19,22.19,22.52,22.52,22.19,0
50,21.86,22.19,21.86,22.52,22.52,22.52,0
51,21.86,22.19,21.86,22.19,22.52,22.19,0
52,21.86,22.19,22.19,22.52,21.86,22.19,0
53,22.19,22.19,21.86,22.52,23.19,22.19,0
54,21.86,22.19,21.86,22.19,22.19,22.19,0
55,22.19,22.19,22.19,22.19,23.19,22.19,0
56,22.19,22.19,21.86,22.19,22.19,22.19,0
57,21.86,22.19,21.86,22.19,21.53,22.19,0
58,21.86,22.19,22.19,22.52,21.86,22.19,0
59,22.19,22.19,21.86,22.19,23.19,22.52,0
60,21.86,22.19,22.19,22.19,23.19,22.52,0
61,22.19,22.19,21.86,22.19,22.52,22.52,0
62,22.19,22.19,22.19,22.52,21.53,22.19,0
63,22.19,22.19,22.19,22.19,22.52,22.19,0
64,21.86,22.19,22.19,22.52,21.86,22.19,0
65,22.19,22.19,22.19,22.19,22.52,22.19,0
66,21.86,22.19,22.19,22.19,21.53,22.52,0
67,22.19,22.19,21.86,22.52,22.86,22.52,0
68,22.19,22.19,21.86,22.19,22.86,22.19,0
69,21.86,22.19,22.19,22.52,22.52,22.19,0
70,21.86,22.19,21.86,22.52,22.52,22.19,0
71,21.86,22.19,21.86,22.52,21.86,22.52,0
72,22.19,22.19,21.86,22.52,22.52,22.19,0
73,21.86,22.19,21.86,22.19,22.52,22.19,0
74,22.19,22.19,22.19,22.52,23.19,22.19,0
75,21.86,22.19,21.86,22.19,23.19,22.52,0
