0,23.86,23.52,24.19,24.19,24.86,24.19,47.774,0
1,24.53,24.19,24.19,24.19,24.86,24.53,46.16,99.99999800492684
2,25.87,24.19,24.53,24.53,25.2,24.86,46.16,99.99999650728033
3,26.87,24.19,24.86,24.19,24.19,25.2,45.622,99.99999143788426
4,27.55,23.86,25.53,24.19,24.53,25.87,46.698,99.99999047410402
5,28.22,23.86,25.87,24.53,26.54,26.54,46.16,99.99998125961996
6,28.9,23.86,26.2,24.19,25.87,26.87,46.16,99.99992819074559
7,29.57,23.86,26.87,24.19,26.54,27.55,46.16,99.99991984091075
8,30.25,23.86,26.87,24.53,26.54,27.88,46.16,99.99980349678766
9,30.59,23.86,27.55,24.53,26.87,28.56,47.236,99.99969182196176
10,31.27,23.86,27.88,24.19,28.22,28.9,46.16,99.99939372035028
11,31.95,23.86,28.22,24.19,28.9,29.24,46.16,99.99866858074272
12,32.29,23.86,28.56,24.19,28.22,29.91,46.16,99.99737197525177
13,32.63,23.86,29.24,24.53,28.9,30.25,46.16,99.99671436717304
14,33.32,23.86,29.24,24.53,29.24,30.25,46.16,99.99273656521393
15,33.66,23.86,29.24,23.86,29.91,30.59,46.698,99.98976148685965
16,34.0,24.19,29.91,24.53,29.24,31.27,46.16,99.98715702425868
17,34.34,23.86,30.25,24.53,30.93,31.61,46.16,99.9748210840053
18,35.03,24.19,30.59,24.53,30.59,31.61,46.16,99.94435259184148
19,35.03,24.19,30.93,24.19,30.59,32.29,46.16,99.92183592170186
20,35.37,24.19,31.27,24.53,30.93,32.29,46.16,99.90196956289832
21,35.72,24.19,31.27,24.86,30.59,32.63,46.16,99.84583102328904
22,36.06,24.19,31.61,24.86,31.95,32.98,46.16,99.80668446081174
23,36.4,24.19,31.95,24.86,32.29,33.32,46.16,99.57220745802951
24,36.75,24.19,32.29,24.53,32.29,33.66,46.16,99.32849524081156
25,37.09,24.19,32.63,24.86,32.29,33.66,46.16,99.15351603242127
26,37.44,24.19,32.98,24.86,32.29,34.0,46.16,98.81869455495173
27,37.44,24.53,32.98,24.86,32.63,34.34,45.622,98.33736438921184
28,37.78,24.53,33.32,25.2,33.66,34.34,46.698,97.6797061854356
29,38.13,24.53,33.66,25.2,33.66,34.69,46.16,95.50694744849636
30,38.13,24.53,33.66,25.2,34.0,35.03,46.16,93.76141486200056
31,38.48,24.86,33.66,25.2,33.66,35.03,46.16,92.29651339114805
32,38.82,24.86,34.0,25.53,33.66,35.37,46.16,91.45108605651933
33,38.82,24.86,34.34,25.53,34.34,35.37,46.16,87.21384336809189
