0,20.86,21.19,20.86,21.53,21.53,21.53,39.166,0
1,20.86,21.19,20.86,21.19,21.19,21.53,39.166,100
2,20.86,21.19,20.86,21.53,21.19,21.53,39.166,100
3,20.86,20.86,20.86,21.53,21.53,21.53,38.628,100
4,21.19,20.86,20.86,21.53,21.53,21.53,39.166,100
5,21.19,21.19,20.86,21.19,21.19,21.53,39.166,100
6,21.19,20.86,20.86,21.53,21.53,21.53,38.628,100
7,21.19,21.19,20.86,21.53,21.53,21.53,38.628,100
8,21.19,21.19,21.19,21.53,21.53,21.53,39.166,100
9,21.19,21.19,21.19,21.53,21.53,21.53,38.628,100
10,21.53,21.19,21.19,21.53,21.53,21.53,39.704,100
11,21.53,20.86,21.19,21.53,21.53,21.53,39.166,100
12,21.53,21.19,21.19,21.53,21.53,21.53,39.704,100
13,21.53,21.19,21.19,21.19,21.53,21.86,38.628,100
14,21.53,20.86,21.19,21.53,21.53,21.53,39.166,100
15,21.53,20.86,21.19,21.53,21.53,21.86,39.704,100
16,21.53,21.19,21.19,21.19,21.53,21.86,39.704,100
17,21.53,21.19,21.19,21.19,21.53,21.86,39.704,100
18,21.86,21.19,21.53,21.19,21.53,21.86,39.704,100
19,21.53,21.19,21.53,21.19,21.53,21.86,39.704,100
20,21.86,21.19,21.19,21.19,21.53,21.86,39.704,100
21,21.86,21.19,21.19,21.53,21.86,21.86,39.704,100
22,21.86,21.19,21.53,21.53,21.86,21.86,39.704,100
23,21.86,21.19,21.53,21.53,21.53,21.86,39.704,100
24,21.86,20.86,21.53,21.53,21.86,21.86,39.704,100
25,21.86,21.19,21.53,21.53,21.86,21.86,39.704,100
26,21.86,21.19,21.53,21.19,21.86,21.86,39.704,100
27,21.86,21.19,21.53,21.19,21.86,22.19,39.704,100
28,21.86,21.19,21.53,21.53,22.19,21.86,39.704,100
29,21.86,21.19,21.53,21.53,22.19,22.19,40.242,100
