0,30.71,29.02,30.37,29.02,29.36,29.36,65.528,0
1,31.39,29.02,30.37,28.68,29.69,29.69,64.99,100
2,32.41,28.68,31.05,28.68,30.37,30.03,64.99,100
3,33.44,28.34,30.71,29.02,29.36,30.37,64.451,100
4,33.78,28.68,31.73,29.02,29.69,30.71,64.451,100
5,34.81,29.02,32.07,29.36,30.03,31.39,64.451,100
6,35.49,28.68,32.41,29.69,31.39,32.07,63.376,100
7,35.84,28.68,32.75,29.69,31.73,32.41,63.376,100
8,36.52,28.68,32.75,28.68,31.73,33.1,63.376,100
9,36.87,28.34,33.1,28.68,32.07,33.1,62.838,100
10,37.56,28.34,33.78,29.36,32.07,33.44,65.528,100
11,37.9,28.68,34.12,29.02,33.78,34.12,69.294,100
12,38.6,28.68,34.46,29.02,33.1,34.46,71.984,100
