0,27.55,26.54,26.87,27.55,26.87,26.87,0
1,30.59,26.54,27.55,27.21,29.57,27.88,100
2,35.37,26.2,28.9,27.21,29.57,29.91,100
3,39.51,26.2,31.27,27.21,31.61,32.29,100
4,43.35,26.54,32.98,27.21,34.34,35.03,100
5,46.16,26.54,35.03,27.21,35.72,37.44,100
6,49.34,26.54,37.09,27.21,37.78,40.21,100
7,49.34,26.54,38.48,26.87,39.86,41.25,0.0
8,47.57,26.2,39.17,26.87,40.21,41.6,0.0
9,46.16,26.2,39.17,27.21,37.44,41.25,0.0
10,44.4,26.54,38.48,27.21,38.82,40.56,0.0
11,43.35,26.2,38.13,27.21,38.48,39.86,0.0
12,42.3,26.2,37.78,27.21,38.13,39.51,0.0
13,41.25,26.54,37.44,27.21,38.13,38.48,0.0
14,40.56,26.54,36.75,27.21,36.75,38.13,0.0
15,39.86,26.54,36.4,27.55,35.37,37.44,0.0
16,39.51,26.54,36.4,27.55,36.06,37.09,0.0
17,38.82,26.54,36.06,27.55,35.72,36.75,0.0
18,38.13,26.54,35.72,27.55,36.06,36.06,0.0
19,37.78,26.87,35.37,27.88,34.69,36.06,0.0
20,37.44,26.87,35.37,27.88,34.0,35.37,0.0
21,39.51,26.87,35.03,27.88,36.06,36.06,100
22,43.35,27.21,36.4,27.88,37.09,37.78,100
23,47.57,26.87,37.78,28.22,37.78,39.86,100
24,48.28,26.87,39.51,28.22,39.17,41.25,0.0
25,47.22,26.87,39.51,28.22,40.56,41.95,0.0
26,46.16,26.87,39.86,28.22,40.9,41.6,0.0
27,44.4,27.21,39.17,28.22,38.82,40.9,0.0
28,43.7,27.21,39.17,28.56,37.78,40.56,0.0
29,42.65,27.21,38.82,28.56,38.82,39.86,0.0
30,41.6,27.21,38.13,28.56,37.09,39.17,0.0
31,41.25,27.21,37.78,28.9,38.48,38.82,0.0
32,40.56,27.55,37.78,28.56,37.44,38.13,0.0
33,40.21,27.55,37.44,28.9,37.78,38.13,0.0
34,39.51,27.55,36.75,28.56,36.75,37.44,0.0
35,38.82,27.88,36.75,28.9,36.4,37.09,0.0
36,38.48,27.55,36.4,29.24,35.72,36.75,0.0
37,38.13,27.88,35.72,28.9,36.4,36.4,0.0
38,37.78,27.55,35.72,28.9,35.03,36.06,0.0
39,37.09,27.88,35.37,29.24,35.03,35.72,0.0
40,37.09,27.88,35.03,29.24,36.75,35.72,0.0
41,36.4,27.88,35.03,29.24,34.69,35.37,0.0
42,36.4,27.88,35.03,29.24,35.37,35.03,0.0
43,35.72,27.88,34.34,29.24,34.0,34.34,0.0
44,35.72,27.88,34.34,29.24,34.69,34.69,0.0
45,35.37,27.88,34.0,29.57,35.37,34.0,0.0
