0,28.56,26.87,28.22,27.88,28.56,28.22,47.236,0
1,28.9,27.21,28.22,28.22,27.55,28.22,46.698,34.741666666666674
2,29.24,27.21,28.56,27.88,29.24,28.22,46.16,34.73333333333335
3,29.24,27.21,28.56,27.88,29.24,28.56,46.698,33.04166666666667
4,29.57,26.87,28.9,28.22,29.24,28.56,46.16,32.758333333333326
5,29.57,27.21,28.56,27.88,28.22,28.56,46.16,32.19999999999999
6,29.91,27.21,28.56,27.88,27.88,28.9,46.16,33.33333333333334
7,30.25,26.87,28.9,27.88,28.56,28.9,46.16,33.05
8,30.25,26.87,29.24,27.55,28.9,29.24,46.16,32.19999999999999
9,30.25,26.87,29.24,27.88,29.57,29.24,46.16,31.624999999999996
10,30.25,26.87,28.9,27.21,28.56,29.24,46.16,30.791666666666657
11,30.25,26.87,29.24,27.55,29.57,29.24,46.16,32.474999999999966
12,30.59,26.87,29.24,27.55,28.9,29.57,46.16,31.066666666666674
13,30.59,26.54,29.24,27.55,28.56,29.57,47.236,31.066666666666674
14,30.93,26.87,29.24,27.55,28.9,29.57,46.16,31.625000000000014
15,30.93,26.54,29.24,27.21,29.91,29.57,46.16,30.78333333333335
16,30.59,26.54,29.24,27.21,29.57,29.57,47.236,30.500000000000025
17,30.93,26.54,29.24,27.21,28.22,29.57,46.16,31.06666666666669
18,30.93,26.54,29.57,27.55,28.22,29.57,46.16,31.908333333333356
19,30.93,26.2,29.57,27.21,28.9,29.91,46.16,31.349999999999998
20,31.27,26.54,29.24,26.87,29.91,29.91,46.698,31.066666666666674
21,30.93,26.54,29.57,27.21,28.22,29.57,46.698,30.216666666666665
22,30.93,26.54,29.57,27.21,29.24,29.91,46.16,31.63333333333334
23,31.27,26.2,29.57,27.21,29.91,29.91,46.16,30.49999999999999
24,31.27,26.54,29.57,26.87,29.91,29.91,46.16,29.941666666666666
25,31.27,26.54,29.57,27.21,29.57,29.91,46.16,29.941666666666666
26,31.27,26.54,29.57,27.21,29.57,29.91,46.16,29.941666666666666
27,31.61,26.54,29.57,26.87,29.24,29.91,46.16,29.941666666666666
28,31.61,26.2,29.91,26.87,29.24,30.25,46.16,30.216666666666665
29,31.27,26.54,29.57,26.87,28.9,29.91,46.16,29.933333333333323
30,31.27,26.2,29.91,26.87,29.91,29.91,46.16,30.78333333333333
31,31.61,26.54,29.91,26.87,29.91,30.25,46.16,29.941666666666666
32,31.27,26.2,29.91,27.21,29.57,29.91,45.622,29.091666666666658
33,31.61,26.2,29.91,26.87,29.57,29.91,46.16,29.941666666666666
34,31.61,26.2,29.91,26.87,29.57,29.91,46.16,29.941666666666666
35,31.27,26.2,29.91,27.21,29.24,30.25,46.16,29.941666666666666
36,31.61,26.2,29.91,26.87,29.57,30.25,46.16,29.933333333333323
37,31.61,26.2,29.91,27.21,29.91,30.25,46.698,29.658333333333342
38,31.61,26.2,29.91,26.87,29.24,30.25,46.16,29.091666666666658
39,31.61,26.2,29.91,27.21,29.24,30.25,46.698,29.933333333333323
40,31.61,26.2,30.25,26.87,30.25,30.25,46.16,29.64999999999998
41,31.61,26.2,29.91,26.87,28.9,30.25,46.16,28.808333333333334
42,31.61,25.87,29.91,26.87,30.25,30.25,46.16,30.216666666666665
43,31.61,25.87,30.25,26.87,29.91,30.25,46.16,29.366666666666674
44,31.61,26.2,30.25,26.87,30.25,30.25,46.16,29.366666666666656
45,31.61,26.2,29.91,26.87,29.57,30.25,46.698,28.808333333333334
46,31.61,26.2,29.91,26.87,28.9,30.25,46.698,29.658333333333342
47,31.61,26.2,30.25,26.87,29.24,30.25,46.16,30.216666666666665
48,31.61,25.87,29.91,26.87,29.57,30.25,46.16,29.64999999999998
49,31.61,26.2,30.25,26.87,28.9,30.25,46.16,29.933333333333323
50,31.95,26.2,30.25,26.87,29.91,30.25,46.16,29.933333333333323
51,31.61,25.87,30.25,26.54,30.25,30.25,46.16,28.808333333333334
52,31.61,26.2,29.91,26.87,28.9,30.25,46.16,29.35833333333333
53,31.95,25.87,29.91,26.87,28.56,30.25,46.16,30.216666666666665
54,31.61,26.2,30.25,26.87,29.91,30.25,46.16,30.491666666666664
55,31.61,26.2,30.25,26.87,30.25,30.25,46.16,29.091666666666658
56,31.95,25.87,30.25,26.87,30.25,30.25,46.16,28.808333333333334
57,31.95,26.2,30.25,26.87,29.91,30.25,46.16,28.800000000000008
58,31.95,25.87,30.25,26.87,29.91,30.59,46.16,28.808333333333334
59,31.95,26.2,30.25,26.87,29.91,30.25,46.16,28.800000000000008
60,31.61,26.2,30.25,26.87,30.25,30.25,46.16,28.808333333333334
61,31.95,26.2,30.25,26.54,28.9,30.59,46.16,28.808333333333334
62,31.61,25.87,30.25,26.54,30.25,30.25,46.16,29.641666666666655
63,31.61,26.2,30.25,26.54,29.57,30.59,46.16,29.35833333333333
64,31.95,25.87,30.25,26.54,29.24,30.59,46.16,29.366666666666674
65,31.95,25.87,30.25,26.87,28.9,30.25,46.16,29.63333333333333
66,31.95,26.2,30.25,26.87,29.57,30.25,46.16,29.924999999999997
67,31.95,25.87,30.25,26.87,28.56,30.25,46.698,29.091666666666658
68,31.95,25.87,30.25,26.87,29.91,30.25,46.698,30.20833333333334
