0,27.21,25.53,26.87,26.2,27.55,26.87,47.774,0
1,27.88,25.87,27.21,26.54,27.88,27.21,47.236,
2,28.9,25.87,27.21,26.54,27.21,27.55,46.698,
3,29.91,25.53,27.88,26.2,26.87,27.88,46.16,
4,30.59,25.53,28.22,26.2,27.88,28.56,46.698,
5,31.27,25.87,28.9,26.2,29.24,29.24,46.16,
6,31.95,25.53,28.9,26.2,27.88,29.57,46.698,
7,32.63,25.53,29.57,26.2,29.24,29.91,46.16,
8,32.98,25.53,29.91,26.2,29.91,30.59,46.698,
9,33.66,25.53,30.25,26.54,29.91,30.93,46.16,
10,34.0,25.53,30.59,26.2,29.57,31.27,46.16,
11,34.34,25.53,30.93,25.87,29.91,31.61,46.16,
12,35.03,25.53,31.27,26.2,30.25,31.95,46.16,
13,35.03,25.53,31.61,26.2,30.59,32.29,46.16,
14,35.72,25.53,31.61,26.2,31.95,32.63,46.16,
15,36.06,25.53,31.95,26.2,31.61,32.98,46.16,
16,36.4,25.53,32.29,25.87,31.27,33.32,46.16,
17,36.75,25.53,32.63,26.2,32.63,33.66,46.16,
18,37.09,25.53,32.98,26.2,32.98,34.0,46.698,
19,37.44,25.53,32.98,26.2,32.98,34.0,46.698,
20,37.44,25.87,33.32,26.54,31.61,34.69,46.16,
21,37.78,25.53,33.66,26.54,32.63,34.69,46.16,
22,38.13,25.53,33.66,26.54,33.66,34.69,46.16,
23,38.48,25.87,34.0,26.54,33.32,35.03,47.236,
24,38.48,25.53,34.34,26.54,34.34,35.03,46.16,
25,38.82,25.87,34.34,26.2,34.34,35.37,46.16,
26,38.82,25.87,34.34,26.54,34.0,35.37,46.16,
27,38.82,25.87,34.69,26.54,32.98,35.37,47.236,
28,38.82,25.87,34.69,26.87,32.98,35.72,46.16,
29,38.82,26.2,34.69,26.54,34.0,36.06,46.16,
30,38.82,25.87,34.69,26.54,34.34,35.72,46.698,
31,38.82,26.2,35.03,27.21,34.0,35.72,46.16,
32,38.82,26.2,35.03,26.87,34.69,35.72,46.16,
33,38.82,26.2,35.03,27.21,33.66,35.72,46.16,
34,38.48,26.2,35.03,27.21,34.34,36.06,46.16,
35,38.82,26.2,35.03,27.21,33.66,36.06,47.236,
36,38.82,26.2,35.03,27.21,34.0,35.72,46.698,
37,38.82,26.2,35.03,27.21,33.66,35.72,46.698,
38,38.48,26.2,35.03,27.55,34.0,35.72,46.16,
39,38.82,26.54,35.37,27.55,35.03,35.72,46.16,
40,38.48,26.54,35.03,27.21,33.32,35.72,46.16,
41,38.13,26.54,35.03,27.55,34.0,35.72,47.236,
42,38.13,26.54,35.03,27.88,34.34,35.72,46.16,
43,38.13,26.54,35.03,27.55,34.69,35.72,46.16,
44,38.13,26.87,35.03,27.55,33.66,35.72,46.698,
45,38.48,26.54,35.03,27.88,35.03,35.37,46.16,
46,38.13,26.87,35.03,27.88,35.03,35.72,46.698,
47,37.44,26.87,35.03,27.88,33.66,35.37,46.698,
48,37.44,26.87,34.69,28.22,33.66,35.03,46.16,
49,37.44,26.87,34.34,28.22,34.69,35.03,46.16,
50,37.78,26.87,34.69,28.22,33.66,35.03,46.16,
51,37.78,26.87,34.69,27.88,34.69,35.37,46.16,
52,38.13,26.87,35.03,28.22,34.69,35.37,46.16,
53,37.44,26.87,34.69,28.22,34.0,35.37,47.236,
54,37.44,27.21,34.69,28.22,34.69,35.03,46.698,
55,37.44,27.21,34.69,27.88,34.69,35.37,46.698,
56,37.44,26.87,34.69,28.56,34.0,35.03,46.16,
57,37.78,27.21,35.03,28.56,33.66,35.37,47.236,
58,37.78,27.21,35.03,28.22,34.34,35.37,46.16,
59,37.78,27.21,34.69,28.22,32.98,35.37,46.16,
60,37.78,27.21,35.03,28.22,34.69,35.37,46.698,
61,37.78,27.55,34.69,28.22,33.66,35.37,46.16,
62,37.44,27.21,34.69,28.56,32.98,35.37,46.16,
63,37.44,27.21,34.69,28.22,34.34,35.37,46.16,
