0.0,28.9,25.87,27.88,24.86,25.87,23.86,26.2,26.205714285714286,16.131298865205075,99.99907286420456
0.5,29.24,25.2,27.55,25.2,25.87,23.86,26.54,26.208571428571428,17.642889749710026,99.9990675511695
1.01,29.57,25.87,27.55,24.86,26.2,23.86,26.54,26.349999999999994,18.94895628725352,99.99876272288256
1.51,30.25,25.53,27.88,25.2,25.87,24.19,26.54,26.494285714285713,20.080755701308345,99.99834883618489
2.02,30.93,25.87,28.22,25.2,26.2,24.19,26.54,26.735714285714284,21.078999488969234,99.99732398893829
2.52,31.27,25.53,27.88,25.2,25.87,24.19,26.87,26.687142857142856,21.920220994195276,99.99757171099526
3.03,32.29,25.53,28.56,25.2,25.87,24.53,27.21,27.027142857142856,22.68625927363741,99.99520696775447
3.53,32.98,26.2,28.56,25.2,25.87,24.86,27.55,27.317142857142862,23.38089181116323,99.9914397827165
4.04,33.66,25.53,28.9,25.2,25.87,24.86,27.88,27.41428571428571,23.985900896631602,99.98960429301452
4.54,34.34,25.53,29.24,25.2,25.87,25.53,28.56,27.752857142857145,24.550944333565432,99.97954074929855
5.05,35.03,25.53,29.57,25.2,26.2,25.53,28.56,27.945714285714285,25.060159826387757,99.96991420500812
5.55,35.37,25.53,29.57,24.86,25.53,25.53,28.9,27.898571428571433,25.48592156671531,99.97262050187675
6.05,36.06,25.53,29.91,25.2,26.2,25.87,29.24,28.28714285714286,25.906104760279437,99.94046194895948
6.56,36.75,25.53,30.25,25.2,26.2,26.2,29.91,28.577142857142857,26.306760474808954,99.89371249444794
