0,22.19,22.52,22.19,22.52,21.86,22.19,44.546,0
1,22.86,22.86,22.52,22.52,22.52,22.86,44.007,100
2,23.86,22.52,22.86,22.86,23.52,23.19,43.47,100
3,24.86,22.52,23.19,22.86,23.19,23.52,44.007,100
4,25.87,22.52,23.52,22.86,24.53,24.19,43.47,100
5,26.54,22.52,24.19,22.52,25.53,24.86,43.47,100
6,27.21,22.52,24.53,22.52,25.2,25.53,43.47,100
7,27.88,22.52,25.2,22.86,26.2,25.87,43.47,100
8,28.56,22.52,25.53,22.52,24.86,26.2,43.47,100
9,29.24,22.52,25.87,23.19,26.54,26.87,44.007,100
10,29.57,22.52,26.54,22.86,26.2,27.21,43.47,100
11,30.25,22.86,26.87,22.52,27.55,27.88,43.47,100
12,30.59,22.52,27.21,22.86,27.21,27.88,44.546,100
13,31.27,22.86,27.55,22.86,27.88,28.22,44.007,100
14,31.61,22.86,27.88,22.86,27.88,28.9,43.47,100
15,32.29,22.52,28.22,22.86,28.56,29.24,43.47,100
16,32.63,22.52,28.56,22.86,29.24,29.57,44.007,100
17,32.98,22.52,28.9,23.19,28.22,29.57,44.007,100
18,33.32,22.86,29.24,23.19,28.56,29.91,43.47,100
19,33.66,22.86,29.57,23.19,30.25,30.59,44.546,100
20,34.0,22.86,29.91,23.19,30.59,30.59,44.007,100
21,34.34,22.86,30.25,23.19,30.25,30.93,44.007,100
22,35.03,23.19,30.59,23.19,31.27,31.27,44.007,100
23,35.37,22.86,30.93,23.52,30.93,31.61,43.47,100
24,35.72,23.19,31.27,23.19,29.91,31.95,44.007,100
25,36.06,23.19,31.61,23.52,30.93,32.29,44.007,100
26,36.4,23.19,31.61,23.52,30.93,32.29,44.007,100
27,36.75,23.52,32.29,23.52,31.61,32.63,44.007,100
28,37.09,23.52,32.63,23.86,31.61,32.98,44.007,100
29,37.44,23.19,32.63,23.86,32.63,32.98,44.007,100
30,37.78,23.52,32.98,23.86,31.95,33.32,44.007,100
31,37.78,23.52,33.32,23.86,31.95,33.66,44.007,100
32,38.13,23.86,33.32,24.19,33.66,33.66,44.007,100
33,38.48,23.52,33.66,24.19,34.0,34.0,44.007,100
34,38.48,23.86,34.0,24.19,33.66,34.34,44.546,100
35,39.17,23.86,34.0,24.53,34.0,34.34,45.084,100
36,39.17,23.86,34.34,24.53,32.98,34.69,45.084,100
37,39.51,23.86,34.69,24.53,34.0,35.03,44.007,100
38,39.86,24.19,35.03,24.86,34.69,35.03,44.546,100
39,40.21,24.53,35.03,24.86,33.66,35.37,44.007,100
40,40.21,24.53,35.37,25.2,35.03,35.37,44.546,100
41,40.56,24.53,35.37,25.53,34.34,35.72,44.546,100
42,40.9,24.53,35.72,25.2,36.06,35.72,44.546,100
43,40.56,24.53,36.06,25.53,35.37,36.06,45.084,0.0
44,39.51,24.86,35.72,25.53,35.03,35.37,44.007,0.0
45,39.51,24.86,35.37,25.87,34.34,35.37,44.007,100
46,39.86,24.86,35.37,25.87,34.34,35.37,44.546,100
47,40.21,25.2,36.06,25.87,36.4,35.72,44.546,100
48,39.86,25.2,35.72,25.87,34.69,35.72,44.007,0.0
49,39.86,25.2,35.72,25.87,36.06,35.72,44.546,100
50,39.86,25.53,36.06,25.87,36.4,35.72,44.007,0.0
51,39.17,25.53,35.72,26.2,36.06,35.37,44.546,0.0
52,38.48,25.53,35.37,26.54,34.69,35.37,44.546,0.0
53,38.48,25.53,35.72,26.54,34.0,35.03,44.546,100
54,38.82,25.53,35.37,26.54,34.69,35.03,44.007,100
55,39.51,25.87,35.72,26.87,36.06,35.03,45.084,100
56,39.51,25.87,35.72,26.87,36.4,35.37,44.546,0.0
57,38.82,26.2,35.72,26.87,36.06,35.37,44.546,0.0
58,38.13,26.2,35.72,26.87,35.72,35.03,44.546,0.0
59,38.13,26.2,35.37,26.87,35.03,34.69,44.546,100
60,38.82,26.2,35.37,26.87,36.06,35.03,45.084,100
61,38.82,26.54,35.72,27.21,36.06,35.03,44.546,0.0
62,38.13,26.2,35.37,27.55,34.69,35.03,45.084,0.0
63,38.13,26.54,35.37,27.21,35.03,34.69,45.084,100
64,38.82,26.54,35.37,27.21,35.37,35.03,44.546,100
65,38.82,26.54,35.37,27.55,36.06,35.03,45.084,0.0
66,38.13,26.87,35.37,27.55,35.03,35.03,44.546,0.0
67,38.13,26.87,35.37,27.88,35.03,34.69,44.546,100
68,38.82,26.87,35.37,27.88,35.37,35.03,45.084,100
69,38.82,26.87,35.37,27.88,35.03,35.03,45.084,0.0
70,38.48,26.87,35.37,27.88,35.03,35.03,45.084,0.0
71,37.78,27.21,35.03,28.22,34.69,34.69,45.084,0.0
72,37.78,26.87,35.03,28.22,35.37,34.69,45.084,100
73,38.48,27.21,35.03,27.88,34.0,34.69,45.084,100
