0,28.56,27.21,27.88,27.88,26.87,27.88,100
0,28.9,27.55,28.56,28.22,28.56,27.88,100
1,29.57,27.55,28.56,28.22,28.22,27.88,100
1,29.91,27.55,28.56,28.22,28.22,27.88,100
2,30.59,27.21,28.22,27.88,27.88,27.88,100
2,31.61,27.55,28.56,28.22,27.88,28.56,100
3,31.95,27.55,28.9,27.88,29.57,28.9,100
3,32.63,27.21,28.9,27.88,29.24,28.9,100
4,33.66,27.55,29.57,27.88,29.24,29.57,100
4,34.34,27.55,29.57,28.22,28.56,29.57,100
5,35.03,27.21,29.91,27.88,30.93,30.25,100
5,35.72,27.55,30.59,28.22,29.91,30.59,100
6,36.4,27.55,30.93,27.88,29.57,31.27,100
6,37.09,27.21,30.93,28.22,30.25,31.61,100
7,37.78,27.55,31.27,27.88,30.59,31.95,100
7,38.13,27.55,31.95,28.22,31.61,32.63,100
