0,21.86,22.19,22.19,22.52,22.19,22.19,0
1,22.86,22.19,22.19,22.19,21.86,22.19,99.99999995921004
2,23.86,22.19,22.19,22.19,22.52,22.86,99.99999995431503
3,24.86,22.19,22.86,22.52,23.19,23.52,99.99999990067116
4,25.53,22.19,23.19,22.19,23.52,24.19,99.99999969860069
5,26.54,22.52,23.86,22.52,24.86,24.53,99.99999947410441
6,27.21,22.19,24.53,22.19,25.2,25.2,99.9999979915819
7,27.88,22.19,24.86,22.52,25.2,25.87,99.99999647217791
8,28.56,22.19,25.2,22.19,25.2,26.2,99.99999312874107
9,29.24,22.19,25.53,22.52,26.54,26.87,99.99999034624157
10,29.57,22.19,26.2,22.52,25.2,27.21,99.9999705111041
11,30.25,22.19,26.54,22.52,27.55,27.55,99.9999705111041
12,30.59,22.52,26.87,22.52,26.54,27.88,99.99989843695604
13,31.27,22.19,27.21,22.52,26.87,28.22,99.9998870046937
14,31.61,22.52,27.55,22.52,27.88,28.9,99.99982219650747
15,31.95,22.52,28.22,22.86,28.9,29.24,99.99956267511155
16,32.29,22.52,28.22,22.86,28.56,29.57,99.99892076980352
17,32.63,22.52,28.56,22.86,27.55,29.91,99.9987952805105
18,33.32,22.52,28.9,22.52,29.57,30.25,99.99879125812717
19,33.66,22.52,29.24,22.86,28.22,30.59,99.99665914958703
20,34.0,22.52,29.57,22.86,30.25,30.93,99.99664799521197
21,34.34,22.52,29.91,23.19,29.57,31.27,99.99076654661734
22,34.69,22.52,30.25,23.19,29.91,31.61,99.98845625935888
23,35.03,22.86,30.59,22.86,30.93,31.95,99.98177593073109
24,35.37,22.86,30.93,23.19,31.27,32.29,99.96391425630871
25,35.72,22.86,30.93,23.52,30.25,32.63,99.93663204758359
26,36.06,22.86,31.61,23.19,31.27,32.63,99.93663204758359
27,36.4,22.86,31.61,23.52,30.25,32.98,99.88800306166586
28,36.75,23.19,31.95,23.52,30.93,33.32,99.88800306166586
29,36.75,23.19,32.29,23.86,30.93,33.32,99.77917259671747
30,37.09,23.19,32.29,23.86,31.95,33.66,99.72314706917813
31,37.44,23.19,32.63,24.19,32.63,34.0,99.51310687562413
32,37.78,23.52,32.98,23.86,32.63,34.34,99.04346813279084
33,38.13,23.52,33.32,23.86,33.32,34.69,98.65689849914196
34,38.13,23.52,33.32,24.19,33.66,34.69,97.63394218445389
35,38.48,23.52,33.66,24.19,32.63,35.03,97.05927768845206
36,38.82,23.86,33.66,24.53,33.66,35.03,97.05927768845206
37,38.82,23.86,34.0,24.53,32.63,35.37,94.33920940148505
38,39.17,23.86,34.0,24.86,32.98,35.72,94.93096750687494
39,39.17,24.19,34.34,24.53,32.98,35.72,92.20117648706335
40,39.17,24.19,34.34,24.86,33.66,35.72,91.34626730058415
41,39.51,24.19,34.34,24.86,33.32,36.06,88.28810091242198
42,39.51,24.19,35.03,24.86,34.0,36.4,87.06442018540325
43,39.86,24.19,35.03,25.2,34.0,36.4,79.19412415372227
44,39.51,24.53,35.03,25.2,34.0,36.4,75.15071529320896
45,39.86,24.53,35.03,25.53,34.69,36.4,75.212911143957
46,39.86,24.53,35.03,25.53,34.69,36.4,65.7761228100293
47,39.51,24.86,35.03,25.87,34.69,36.75,65.7761228100293
48,39.51,24.86,35.37,25.53,34.34,36.4,60.587366843175886
49,39.51,25.2,35.37,25.87,35.72,36.75,66.00087775581994
50,39.17,25.2,35.37,25.87,33.66,36.4,1.7986209962091562
51,38.82,25.2,35.37,25.87,35.03,36.4,68.49612600299788
52,38.82,25.2,35.03,25.87,35.37,36.4,60.74644781496919
53,38.82,25.53,35.03,26.2,35.37,36.06,60.74644781496919
54,38.82,25.53,35.03,26.2,34.34,36.06,58.17593768418357
55,38.82,25.53,35.37,26.2,34.69,36.4,66.224914601336
56,38.82,25.53,35.37,26.54,35.03,36.06,58.17593768418357
57,38.82,25.53,35.03,26.54,34.69,36.4,55.39557547196075
58,38.82,25.87,35.03,26.54,34.69,36.4,58.17593768418357
59,38.82,25.87,35.03,26.87,34.69,36.4,55.39557547196075
60,38.82,25.87,35.37,26.87,35.72,36.06,52.66414114504845
61,38.48,25.87,35.03,26.87,35.72,36.06,52.66414114504845
62,37.78,25.87,35.03,26.87,35.37,35.72,52.66414114504845
63,37.44,26.2,34.69,26.87,34.69,35.37,52.66414114504845
64,36.75,26.2,34.69,27.21,33.66,35.03,52.66414114504845
65,36.4,25.87,34.34,27.21,33.66,34.69,52.66414114504845
66,35.72,26.2,33.66,27.55,32.98,34.69,52.66414114504845
67,35.72,26.2,33.66,27.21,32.98,34.34,52.66414114504845
68,35.03,26.2,33.66,27.55,34.0,34.0,52.66414114504845
69,34.69,26.54,33.32,27.55,33.66,33.66,52.66414114504845
70,34.69,26.54,32.98,27.55,32.63,33.66,52.66414114504845
71,34.0,26.54,32.98,27.55,32.29,33.32,52.66414114504845
72,33.66,26.54,32.63,27.55,32.63,33.32,52.66414114504845
73,33.66,26.54,32.29,27.88,31.95,32.63,52.66414114504845
74,33.32,26.87,32.29,27.55,31.95,32.63,52.66414114504845
75,33.32,26.54,32.29,27.88,31.95,32.29,52.66414114504845
