0,28.22,25.53,27.55,25.87,27.21,27.55,99.99939975289738
0,28.56,25.87,27.55,26.2,26.87,27.88,99.99916228967474
1,28.56,25.53,27.55,25.87,26.87,27.88,99.99932995779015
1,29.57,25.53,27.55,26.2,28.56,27.88,99.99816035294553
2,29.91,25.53,27.88,26.2,28.9,28.22,99.99711488927113
2,30.93,25.53,28.22,26.54,27.55,28.56,99.99636882669981
3,31.27,25.53,27.88,26.2,28.22,28.9,99.99546021312976
3,32.29,25.53,28.56,26.2,29.57,28.9,99.98745318741989
4,33.32,25.53,28.56,26.2,29.57,29.57,99.97788983025447
4,33.66,25.87,29.24,26.2,29.57,29.91,99.96103998791612
5,34.69,25.87,29.57,26.54,28.9,30.25,99.938503701901
5,35.37,25.53,29.57,26.2,29.57,30.59,99.91390963298265
6,35.72,25.53,29.91,26.2,30.93,31.27,99.78639671612962
6,36.75,25.53,30.25,26.2,29.91,31.61,99.73130732475278
7,37.44,25.53,30.59,26.2,30.59,32.29,99.40594778016597
7,37.78,25.87,30.93,25.87,31.27,32.29,99.06532263757263
8,38.48,25.53,31.27,26.2,30.59,32.63,98.82645161770677
8,38.82,25.87,31.61,26.2,31.27,33.32,97.43359921232418
9,39.51,25.87,31.95,26.2,31.27,33.66,96.00746660471862
9,40.21,25.87,32.29,26.2,31.61,34.0,93.1289404511338
10,40.56,25.87,32.63,26.2,33.32,34.69,82.87319185244901
10,40.9,25.53,32.98,26.2,32.29,34.69,85.85542153562345
11,41.25,25.53,32.98,26.54,34.34,35.37,66.00087775582026
11,41.6,25.53,33.32,26.54,34.0,35.37,63.33618869789539
12,41.95,25.87,34.0,26.54,32.98,36.06,54.983399731247864
12,41.95,25.87,34.0,26.54,34.34,36.4,1.7986209962091562
13,42.3,25.87,34.34,26.54,33.66,36.75,1.7986209962091562
13,41.95,25.87,34.34,26.2,33.66,36.4,1.7986209962091562
14,42.3,25.87,34.69,26.2,34.69,37.09,1.7986209962091562
14,41.6,25.87,34.69,26.2,34.69,36.75,1.7986209962091562
15,41.6,25.87,34.69,26.54,35.37,36.75,1.7986209962091562
15,41.25,25.87,35.03,26.54,36.06,36.75,1.7986209962091562
16,40.9,25.87,35.03,26.2,35.72,36.75,1.7986209962091562
16,40.9,25.87,35.03,26.54,34.69,36.75,1.7986209962091562
17,40.56,25.87,35.03,26.54,34.34,36.4,1.7986209962091562
17,40.21,25.87,35.03,26.2,34.69,36.4,1.7986209962091562
18,39.86,25.87,34.69,26.54,34.34,36.4,52.49791874789385
18,39.51,25.87,34.69,26.54,34.34,36.4,55.39557547196075
19,39.51,25.87,34.69,26.54,34.34,36.4,55.39557547196075
19,39.86,25.87,35.03,26.2,35.72,36.4,1.7986209962091562
20,39.86,25.87,34.69,26.54,33.66,36.4,58.09481051484588
20,39.86,25.87,34.69,26.54,34.69,36.4,1.7986209962091562
21,39.86,26.2,34.69,26.2,34.69,36.75,1.7986209962091562
21,39.86,25.87,34.69,26.54,34.34,36.4,52.49791874789385
22,40.21,25.87,35.03,26.54,34.0,36.4,1.7986209962091562
22,39.86,25.87,34.69,26.54,34.34,36.4,52.49791874789385
23,39.86,26.2,35.03,26.54,33.66,36.4,52.58103709690093
23,40.21,25.87,35.03,26.54,34.34,36.4,1.7986209962091562
24,40.21,25.87,35.03,26.54,35.03,36.4,1.7986209962091562
24,39.86,26.2,35.03,26.54,34.69,36.4,1.7986209962091562
25,40.21,25.87,35.03,26.54,34.69,36.75,1.7986209962091562
25,39.86,25.87,35.03,26.54,34.69,36.4,1.7986209962091562
26,39.51,26.2,35.03,26.54,35.03,36.4,1.7986209962091562
26,39.86,25.87,35.03,26.87,34.69,36.4,1.7986209962091562
27,39.51,25.87,35.03,26.87,35.72,36.4,1.7986209962091562
27,39.17,25.87,35.03,26.54,34.34,36.06,58.17593768418357
28,39.17,26.2,35.03,26.87,34.34,36.06,52.74723043445936
28,39.51,26.2,34.69,26.87,35.72,36.06,1.7986209962091562
29,39.17,25.87,34.69,26.87,34.34,36.4,55.47792351072145
29,39.17,26.2,34.69,26.87,34.34,35.72,58.33805898702228
30,39.17,26.2,35.03,26.87,35.72,36.4,1.7986209962091562
30,39.86,26.2,34.69,26.87,34.69,36.4,1.7986209962091562
31,39.86,25.87,35.03,26.54,35.03,36.06,1.7986209962091562
31,39.51,25.87,35.03,26.54,34.34,36.4,52.58103709690093
32,39.51,26.2,35.03,26.87,33.66,36.4,52.74723043445936
32,39.86,26.2,35.03,26.87,35.72,36.06,1.7986209962091562
33,39.86,25.87,35.37,26.54,35.03,36.06,1.7986209962091562
33,39.86,26.2,35.03,26.87,34.34,36.4,1.7986209962091562
34,39.51,26.2,35.37,26.87,34.69,36.4,1.7986209962091562
34,39.51,26.2,35.37,26.87,33.66,36.4,1.7986209962091562
35,39.51,26.2,35.03,27.21,34.0,36.4,1.7986209962091562
35,39.51,26.2,35.03,26.54,34.69,36.06,1.7986209962091562
36,39.17,26.2,35.03,26.87,34.69,36.4,1.7986209962091562
36,39.17,26.54,35.03,27.21,36.06,36.06,1.7986209962091562
37,38.82,26.54,35.03,26.87,33.66,36.06,58.419052293540474
37,38.82,26.2,35.03,26.87,34.34,35.72,58.419052293540815
38,38.82,26.2,34.69,27.21,33.66,35.72,63.799367066098625
38,39.17,26.54,35.03,26.87,34.69,36.06,1.7986209962091562
39,39.51,26.2,35.03,26.87,33.66,36.06,55.56024148191675
39,39.17,26.2,35.03,27.21,33.66,36.06,55.56024148191641
40,39.51,26.2,35.03,27.21,35.72,36.06,1.7986209962091562
40,39.86,26.2,35.03,26.87,35.37,36.06,1.7986209962091562
41,39.86,26.54,35.03,27.21,34.0,36.06,1.7986209962091562
41,39.86,26.2,35.37,27.21,35.03,36.4,1.7986209962091562
42,39.86,26.2,35.37,27.21,34.69,36.06,1.7986209962091562
42,39.51,26.54,35.37,27.21,35.03,36.4,1.7986209962091562
43,39.51,26.2,35.03,27.21,35.03,36.06,1.7986209962091562
43,39.17,26.2,35.03,27.21,35.72,36.4,1.7986209962091562
44,39.17,26.54,35.37,27.21,34.69,36.4,1.7986209962091562
44,39.17,26.54,35.37,27.21,34.69,36.06,1.7986209962091562
45,38.82,26.54,35.03,27.21,36.06,36.06,1.7986209962091562
45,38.82,26.54,35.03,27.21,33.66,36.06,55.64252894494118
46,38.48,26.54,35.03,27.55,36.06,35.72,1.7986209962091562
46,38.82,26.54,35.03,27.21,34.0,36.06,52.830304507582795
47,38.82,26.54,35.03,27.55,34.34,35.72,50.0
47,39.17,26.54,35.03,27.21,34.69,36.06,1.7986209962091562
48,38.82,26.54,35.37,27.21,34.34,35.72,50.0
48,39.17,26.54,35.03,27.55,35.72,36.06,1.7986209962091562
49,39.17,26.54,35.03,27.21,33.66,36.06,52.74723043445936
49,39.51,26.54,35.03,27.21,34.69,36.06,1.7986209962091562
50,39.17,26.54,35.37,27.55,34.34,36.06,1.7986209962091562
50,39.17,26.54,35.03,27.55,35.03,36.06,1.7986209962091562
51,39.17,26.54,35.37,27.55,33.66,36.06,1.7986209962091562
51,39.17,26.54,35.37,27.88,34.69,36.06,1.7986209962091562
52,38.82,26.54,35.03,27.55,34.69,36.06,1.7986209962091562
52,38.82,26.87,35.37,27.55,35.03,36.06,1.7986209962091562
53,39.17,26.54,35.03,27.55,34.69,36.06,1.7986209962091562
53,38.48,26.87,35.03,27.55,34.0,36.06,50.08333325617285
54,38.48,26.54,35.03,27.55,35.37,36.06,1.7986209962091562
54,38.48,26.54,35.03,27.88,34.69,36.06,1.7986209962091562
55,38.48,26.54,35.03,27.55,34.69,35.72,1.7986209962091562
55,38.48,26.54,35.03,27.55,33.66,35.72,58.419052293540815
56,38.48,26.87,35.03,27.55,35.37,36.06,1.7986209962091562
56,38.48,26.87,34.69,27.55,34.0,35.72,55.72478545985565
57,38.48,26.87,35.03,27.88,35.72,35.72,1.7986209962091562
57,38.48,26.87,35.03,27.88,33.66,35.72,52.99640517645729
58,38.48,26.87,34.69,27.88,33.32,36.06,55.807010587395354
58,39.17,26.54,35.03,27.55,34.69,35.72,1.7986209962091562
59,38.82,26.87,35.03,27.55,33.66,35.72,52.91336290720452
59,39.17,26.54,35.03,27.55,35.03,35.72,1.7986209962091562
60,39.17,26.87,35.03,27.55,34.69,36.06,1.7986209962091562
60,39.17,26.54,35.03,27.55,34.69,36.06,1.7986209962091562
61,39.17,26.87,35.37,27.88,33.66,36.06,1.7986209962091562
61,39.17,26.87,35.37,27.55,34.0,36.06,1.7986209962091562
62,39.17,26.87,35.03,27.88,34.69,36.06,1.7986209962091562
63,38.82,26.87,35.03,27.88,35.72,36.06,1.7986209962091562
63,38.82,26.87,35.37,27.88,34.34,36.06,1.7986209962091562
64,38.82,26.87,35.37,27.88,36.06,35.72,1.7986209962091562
64,38.82,27.21,35.37,27.55,33.66,35.72,1.7986209962091562
65,38.48,26.87,35.03,27.88,34.34,35.72,1.7986209962091562
65,38.48,26.87,35.03,27.88,33.66,35.72,52.99640517645729
66,38.48,26.87,35.03,27.88,35.37,35.72,1.7986209962091562
66,38.13,26.87,35.03,28.22,35.37,35.72,1.7986209962091562
67,38.48,27.21,35.03,27.88,35.72,35.72,1.7986209962091562
