0.0,30.93,28.56,30.25,29.24,29.57,28.22,29.461666666666662,18.13554650277666,-45.46,99.37980278631608
0.5,31.27,27.88,30.59,28.9,29.57,28.9,29.51833333333333,19.84296452736016,-45.46,99.30589249470941
1.01,31.61,27.88,30.59,28.9,29.24,28.9,29.52,21.294519848256133,-45.46,93.81965337364115
1.51,32.63,28.22,30.25,29.24,29.57,28.9,29.801666666666666,22.570591871017715,-45.46,90.86697783152928
2.02,32.98,28.22,30.59,28.9,29.57,28.56,29.80333333333333,23.655503090365055,-45.74,98.96888693878148
2.52,33.66,28.22,30.59,28.9,30.25,29.24,30.143333333333334,24.628677626810294,-45.46,98.24644400489117
3.02,34.69,27.55,30.93,28.56,29.91,29.24,30.146666666666665,25.456375982788753,-45.74,98.23636596602773
3.53,35.37,27.55,31.27,29.24,30.59,29.91,30.654999999999998,26.23616958537044,-45.46,95.75750175020289
4.03,36.4,28.22,31.27,28.9,30.93,30.25,30.995,26.949994147564873,-45.74,93.12360608009809
4.54,37.09,27.88,31.61,28.9,30.93,30.25,31.11,27.57399502543014,-45.74,90.57944522573942
5.04,37.78,28.22,31.95,28.9,31.27,30.59,31.451666666666668,28.155645771615617,-45.74,85.18476634502426
5.55,38.48,27.55,31.95,28.56,31.27,30.93,31.456666666666667,28.650798905873273,-45.74,81.57027397176331
6.05,39.17,27.55,32.29,28.9,31.95,31.27,31.855,29.13142906999228,-45.74,67.26070170677602
6.56,39.86,27.55,32.63,28.56,32.29,31.61,32.083333333333336,29.57421470949344,-45.74,57.93242521487486
7.06,40.21,27.88,32.98,28.9,32.29,31.95,32.36833333333333,29.99333250306942,-46.02,43.086242887116846
7.57,40.56,28.22,32.98,28.9,32.63,32.29,32.596666666666664,30.383832627609006,-45.74,34.90237169214902
8.07,40.56,27.88,33.66,28.56,32.63,32.98,32.711666666666666,30.733007733467655,-46.02,26.992561601888138
8.58,41.25,27.55,33.66,28.56,32.98,32.98,32.82999999999999,31.047556573447505,-46.02,21.641754644268545
9.09,41.25,27.55,33.66,28.9,32.98,32.98,32.88666666666666,31.323423087430378,-46.02,18.03221140946601
9.59,41.25,27.55,34.0,28.56,32.98,33.32,32.94333333333333,31.56640962431582,-46.02,15.273186679479444
10.1,41.25,27.21,34.0,28.9,33.32,33.66,33.056666666666665,31.789948180668446,-46.02,12.555633467791537
10.6,40.9,27.55,34.34,28.9,33.32,33.66,33.111666666666665,31.98820595356818,-46.3,11.08094002437963
11.1,40.9,27.88,34.34,28.56,33.32,33.66,33.11,32.156475060532955,-46.3,10.82894998648885
11.61,40.9,27.88,34.69,28.56,33.32,33.66,33.16833333333333,32.308253801453006,-46.3,9.760120844320557
12.11,40.56,27.55,34.69,28.9,33.32,33.66,33.11333333333333,32.429015731235054,-46.3,9.990025620709
12.62,40.56,27.88,34.69,28.56,33.32,33.66,33.111666666666665,32.53141337154979,-46.3,20.538794799492923
13.12,40.56,28.22,34.69,28.9,33.32,34.0,33.281666666666666,32.64395136581732,-46.3,17.932504733384253
13.63,40.21,27.88,34.69,28.9,33.32,34.0,33.166666666666664,32.72235866094472,-46.58,15.87304474961554
14.13,40.21,27.21,34.34,28.56,33.32,33.66,32.88333333333333,32.74650486180301,-46.58,15.756957647164201
14.64,39.86,27.88,34.34,28.9,33.32,33.66,32.99333333333333,32.78352913253256,-46.58,19.139048108089785
15.14,39.86,27.88,34.69,28.9,33.32,34.0,33.10833333333333,32.83224976265267,-46.58,17.21664556010501
15.64,40.21,27.88,34.69,28.56,33.32,33.66,33.053333333333335,32.86541229825477,-46.3,15.985628443469718
16.15,39.86,27.88,34.69,28.56,33.32,34.0,33.05166666666666,32.89335045351655,-46.58,15.273901294642656
16.65,39.86,27.55,34.34,28.56,33.32,33.66,32.88166666666667,32.89159788548907,-46.58,15.069487801506739
17.16,39.51,27.88,34.69,28.56,33.32,34.0,32.99333333333333,32.9068582026657,-46.58,14.474672213215168
17.66,39.51,27.21,34.69,28.56,33.32,33.66,32.824999999999996,32.894579472265846,-46.86,14.497426084283951
18.17,39.51,27.55,34.69,28.56,33.32,33.66,32.88166666666667,32.89264255142597,-46.58,14.360822087786781
18.67,39.17,27.55,34.69,28.56,33.32,34.0,32.88166666666667,32.89099616871207,-46.86,14.402020177570773
19.18,39.51,27.55,34.69,28.56,33.32,33.32,32.824999999999996,32.88109674340526,-47.13,14.491243487692207
19.68,39.17,27.88,34.69,28.56,33.32,33.66,32.879999999999995,32.88093223189447,-46.86,14.570555437773706
20.19,39.17,27.88,34.69,28.56,33.32,33.66,32.879999999999995,32.8807923971103,-46.86,14.585227414476954
20.69,39.17,27.55,34.34,28.22,32.98,33.32,32.596666666666664,32.83817353754375,-47.13,15.410534668299727
21.19,39.17,27.55,34.69,28.56,33.66,33.66,32.88166666666667,32.84469750691218,-46.86,15.347596337870579
21.7,39.17,27.88,34.69,28.22,33.32,33.66,32.82333333333333,32.84149288087536,-47.13,15.411224965139358
22.2,39.17,27.55,34.69,28.56,33.32,33.66,32.824999999999996,32.839018948744055,-47.13,15.460576786799868
22.71,39.17,27.88,34.69,28.56,33.32,33.66,32.879999999999995,32.845166106432444,-47.13,15.619239966401405
23.21,39.17,27.21,34.69,28.56,33.32,33.66,32.76833333333333,32.833641190467574,-47.13,15.804982065302578
23.72,39.17,27.55,34.69,28.56,33.32,33.32,32.76833333333333,32.82384501189743,-47.13,16.023051178805026
